date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:22	31811/31811	---M--	200	added ('OK')	image/gif	etag:%227c43-60d47eaf-57f99571253bfe8a;;;%22	https://broadsemis.com/wp-content/uploads/2021/06/icons8-male-user.gif	HH1/broadsemis.com/wp-content/uploads/2021/06/icons8-male-user.gif	(from https://broadsemis.com/)
14:52:23	4237/4237	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2009:21:43%20GMT	https://broadsemis.com/cdn-cgi/l/email-protection	HH1/broadsemis.com/cdn-cgi/l/email-protection.html	(from https://broadsemis.com/)
14:52:24	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619bd441-4d7%22	https://broadsemis.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	HH1/broadsemis.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://broadsemis.com/)
14:52:25	16939/16939	---M-Z	200	added ('OK')	application/x-javascript	etag:%22422b-60d3f6cc-e235476e867ff201;gz%22	https://broadsemis.com/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=3.6.2	HH1/broadsemis.com/wp-content/themes/astra/assets/js/minified/frontend.min822f.js	(from https://broadsemis.com/)
14:52:26	7001/7001	---M-Z	200	added ('OK')	application/x-javascript	etag:%221b59-60dc1a5c-499649e96b5a5ed;gz%22	https://broadsemis.com/wp-content/plugins/job-manager-career/assets/js/thjmf-public.js?ver=1.2.0	HH1/broadsemis.com/wp-content/plugins/job-manager-career/assets/js/thjmf-public7359.js	(from https://broadsemis.com/)
14:52:27	2217/2217	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a9-60d803a9-6df3b4c09bf463a0;gz%22	https://broadsemis.com/wp-content/plugins/mystickymenu/js/detectmobilebrowser.js?ver=2.5.3	HH1/broadsemis.com/wp-content/plugins/mystickymenu/js/detectmobilebrowser91ee.js	(from https://broadsemis.com/)
14:52:28	3980/3980	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f8c-60d803a9-97626b9f4dff51c4;gz%22	https://broadsemis.com/wp-content/plugins/mystickymenu/js/mystickymenu.min.js?ver=2.5.3	HH1/broadsemis.com/wp-content/plugins/mystickymenu/js/mystickymenu.min91ee.js	(from https://broadsemis.com/)
14:52:29	1426/1426	---M-Z	200	added ('OK')	application/x-javascript	etag:%22592-61a1f340-abc472a62b30a3ed;gz%22	https://broadsemis.com/wp-includes/js/wp-embed.min.js?ver=5.8.2	HH1/broadsemis.com/wp-includes/js/wp-embed.min080f.js	(from https://broadsemis.com/)
14:52:30	26637/26637	---M-Z	200	added ('OK')	application/x-javascript	etag:%22680d-60dd81a3-1f09e8f2bc2474aa;gz%22	https://broadsemis.com/wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=1.6.2	HH1/broadsemis.com/wp-content/plugins/header-footer-elementor/inc/js/frontend1f22.js	(from https://broadsemis.com/)
14:52:31	4769/4769	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212a1-60d3f24c-ad720586d285a41a;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.2.5	HH1/broadsemis.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min2072.js	(from https://broadsemis.com/)
14:52:32	64914/64914	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fd92-60d3f247-e0fbd72e7a5241f5;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.2.5	HH1/broadsemis.com/wp-content/plugins/elementor/assets/js/frontend-modules.min2072.js	(from https://broadsemis.com/)
14:52:33	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-60d3f24f-268171c4d678720c;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://broadsemis.com/)
14:52:34	20787/20787	---M-Z	200	added ('OK')	application/x-javascript	etag:%225133-61a2c984-6a0c52b7b24e2971;gz%22	https://broadsemis.com/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	HH1/broadsemis.com/wp-includes/js/jquery/ui/core.min35d0.js	(from https://broadsemis.com/)
14:52:35	139153/139153	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f91-60d3f24e-491af0d5a515d443;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://broadsemis.com/)
14:52:36	2578/2578	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a12-60d3f24e-f55e3febe03d6428;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.2.5	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min2072.js	(from https://broadsemis.com/)
14:52:37	10863/10863	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a6f-60d3f24f-85715dd313b9066b;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://broadsemis.com/)
14:52:38	67690/67690	---M-Z	200	added ('OK')	application/x-javascript	etag:%221086a-60d3f24d-8b81dde80eaea646;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.2.5	HH1/broadsemis.com/wp-content/plugins/elementor/assets/js/frontend.min2072.js	(from https://broadsemis.com/)
14:52:39	58080/58080	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e2e0-60d3f24d-4dbaab475128ab47;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.2.5	HH1/broadsemis.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min2072.js	(from https://broadsemis.com/)
14:52:40	19076/19076	---M-Z	200	added ('OK')	application/x-javascript	etag:%224a84-61a1ed88-fe1e47eaf02f64a3;gz%22	https://broadsemis.com/wp-includes/js/underscore.min.js?ver=1.13.1	HH1/broadsemis.com/wp-includes/js/underscore.min0028.js	(from https://broadsemis.com/)
14:52:41	1340/1340	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253c-61a1ed88-2d5793fd00efd656;gz%22	https://broadsemis.com/wp-includes/js/wp-util.min.js?ver=5.8.2	HH1/broadsemis.com/wp-includes/js/wp-util.min080f.js	(from https://broadsemis.com/)
14:52:42	754/754	---M-Z	200	added ('OK')	application/x-javascript	etag:%222f2-60d3f152-6d546db740a3c1fb;gz%22	https://broadsemis.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.6.7.1	HH1/broadsemis.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min8676.js	(from https://broadsemis.com/)
14:52:44	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dcf4-61a2c983-e5e17205eac36f44;;;%22	https://broadsemis.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	HH1/broadsemis.com/wp-includes/fonts/dashicons7d4b.eot	(from https://broadsemis.com/wp-includes/css/dashicons.min.css?ver=5.8.2)
14:52:46	56392/56392	---M--	200	added ('OK')	application/x-font-ttf	etag:%22dc48-61a2c983-d5accbdc8f433073;;;%22	https://broadsemis.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	HH1/broadsemis.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://broadsemis.com/wp-includes/css/dashicons.min.css?ver=5.8.2)
14:52:48	191420/191420	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222ebbc-60d3f254-e6f6e3e73d798c5b;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.11.0	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.eot	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:52:49	85840/85840	---M--	200	added ('OK')	font/woff2	etag:%2214f50-60d3f254-fc7f3f1775c33db;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.11.0	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff2	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:52:51	104712/104712	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2219908-60d3f254-75ca83e0cf8ca889;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.11.0	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:52:52	191260/191260	---M--	200	added ('OK')	application/x-font-ttf	etag:%222eb1c-60d3f255-730e9ee66854b8d2;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.11.0	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.ttf	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:52:54	290685/290685	---M-Z	200	added ('OK')	image/svg+xml	etag:%2246f7d-60d3f254-106ddddcf208e1e1;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.11.0	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.svg	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:52:56	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2221676-60d3f24f-575fdd8fd58e21e4;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:52:57	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2221676-60d3f24f-575fdd8fd58e21e4;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:52:57	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%221327c-60d3f251-c401057fd629498b;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:52:59	92136/92136	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22167e8-60d3f24f-bb9fe074a274af0c;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:01	136516/136516	---M--	200	added ('OK')	application/x-font-ttf	etag:%2221544-60d3f252-52f1cec5c868bbf;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:03	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-60d3f252-d6181a5d94c1200f;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:03	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-60d3f252-63c8b5f185d7fe08;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:04	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-60d3f252-63c8b5f185d7fe08;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:04	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%2234ec-60d3f252-798c336c8afc45ea;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:06	16772/16772	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224184-60d3f24f-8efbbdbca9c952f5;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:07	34052/34052	---M--	200	added ('OK')	application/x-font-ttf	etag:%228504-60d3f24f-f802464322e75a7c;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:08	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-60d3f252-e9dd8915f90afa81;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:10	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223200e-60d3f251-ac5fdd8d4533f24;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:11	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223200e-60d3f251-ac5fdd8d4533f24;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:11	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%22139ac-60d3f252-c8c28f9b9722a990;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:13	104280/104280	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2219758-60d3f252-4a2b6e5098fc38ca;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:15	204528/204528	---M--	200	added ('OK')	application/x-font-ttf	etag:%2231ef0-60d3f251-f19f31b7eadb3934;;;%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:16	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0047-60d3f250-a540b4acd15e9974;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
14:53:16	20517/20517	---M-Z	200	added ('OK')	text/css	etag:%225025-60e14cc5-393e8789e851cae5;gz%22	https://broadsemis.com/wp-content/uploads/elementor/css/post-19.css?ver=1625377989	HH1/broadsemis.com/wp-content/uploads/elementor/css/post-19996d.css	(from https://broadsemis.com/index.php/about/)
14:53:17	79810/79810	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2009:22:37%20GMT	https://broadsemis.com/Trident/	HH1/broadsemis.com/Trident/index.html	(from https://broadsemis.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.2.5)
14:53:18	28174/28174	---MCZ	200	added ('OK')	application/json	etag:%2274-1638264158;gz%22	https://broadsemis.com/index.php/wp-json/wp/v2/pages/19	HH1/broadsemis.com/index.php/wp-json/wp/v2/pages/19.json	(from https://broadsemis.com/index.php/about/)
14:53:18	2235/2235	---M-Z	200	added ('OK')	application/json	etag:%2275-1638264158;gz%22	https://broadsemis.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbroadsemis.com%2Findex.php%2Fabout%2F	HH1/broadsemis.com/index.php/wp-json/oembed/1.0/embed46be.json	(from https://broadsemis.com/index.php/about/)
14:53:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Nov%202021%2009:22:40%20GMT	https://broadsemis.com/?p=19	HH1/broadsemis.com/index5831.html	(from https://broadsemis.com/index.php/about/)
14:53:19	2309/2309	---M-Z	200	added ('OK')	text/xml	etag:%2276-1638264159;gz%22	https://broadsemis.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbroadsemis.com%2Findex.php%2Fabout%2F&format=xml	HH1/broadsemis.com/index.php/wp-json/oembed/1.0/embeda02a	(from https://broadsemis.com/index.php/about/)
14:53:20	1801/1801	---M-Z	200	added ('OK')	application/x-javascript	etag:%22709-60d3f254-1f39c3cc129df0e7;gz%22	https://broadsemis.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	HH1/broadsemis.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://broadsemis.com/index.php/about/)
14:53:22	30764/30764	---M-Z	200	added ('OK')	text/css	etag:%22782c-60e42c95-8726c21f92316619;gz%22	https://broadsemis.com/wp-content/uploads/elementor/css/post-21.css?ver=1625566357	HH1/broadsemis.com/wp-content/uploads/elementor/css/post-218a12.css	(from https://broadsemis.com/index.php/services/)
14:53:22	21387/21387	---MCZ	200	added ('OK')	application/json	etag:%2277-1638264162;gz%22	https://broadsemis.com/index.php/wp-json/wp/v2/pages/21	HH1/broadsemis.com/index.php/wp-json/wp/v2/pages/21.json	(from https://broadsemis.com/index.php/services/)
14:53:23	2250/2250	---M-Z	200	added ('OK')	application/json	etag:%2278-1638264163;gz%22	https://broadsemis.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbroadsemis.com%2Findex.php%2Fservices%2F	HH1/broadsemis.com/index.php/wp-json/oembed/1.0/embedb919.json	(from https://broadsemis.com/index.php/services/)
14:53:24	2324/2324	---M-Z	200	added ('OK')	text/xml	etag:%2279-1638264164;gz%22	https://broadsemis.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbroadsemis.com%2Findex.php%2Fservices%2F&format=xml	HH1/broadsemis.com/index.php/wp-json/oembed/1.0/embede5dc	(from https://broadsemis.com/index.php/services/)
14:53:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Nov%202021%2009:22:45%20GMT	https://broadsemis.com/?p=21	HH1/broadsemis.com/index3965.html	(from https://broadsemis.com/index.php/services/)
14:53:25	6543/6543	---M-Z	200	added ('OK')	text/css	etag:%22198f-60e4ace7-29aa968627014a02;gz%22	https://broadsemis.com/wp-content/uploads/elementor/css/post-2313.css?ver=1625599207	HH1/broadsemis.com/wp-content/uploads/elementor/css/post-23133ac7.css	(from https://broadsemis.com/index.php/corporate-training/)
14:53:27	13484/13484	---MCZ	200	added ('OK')	application/json	etag:%2280-1638264166;gz%22	https://broadsemis.com/index.php/wp-json/wp/v2/pages/2313	HH1/broadsemis.com/index.php/wp-json/wp/v2/pages/2313.json	(from https://broadsemis.com/index.php/corporate-training/)
14:53:27	2324/2324	---M-Z	200	added ('OK')	application/json	etag:%2281-1638264167;gz%22	https://broadsemis.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbroadsemis.com%2Findex.php%2Fcorporate-training%2F	HH1/broadsemis.com/index.php/wp-json/oembed/1.0/embed9423.json	(from https://broadsemis.com/index.php/corporate-training/)
14:53:28	2395/2395	---M-Z	200	added ('OK')	text/xml	etag:%2282-1638264168;gz%22	https://broadsemis.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbroadsemis.com%2Findex.php%2Fcorporate-training%2F&format=xml	HH1/broadsemis.com/index.php/wp-json/oembed/1.0/embedd0a6	(from https://broadsemis.com/index.php/corporate-training/)
14:53:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Nov%202021%2009:22:49%20GMT	https://broadsemis.com/?p=2313	HH1/broadsemis.com/indexdce5.html	(from https://broadsemis.com/index.php/corporate-training/)
14:53:30	265579/265579	---M--	200	added ('OK')	image/png	etag:%2240d6b-60e4ab23-f35c191633a937b5;;;%22	https://broadsemis.com/wp-content/uploads/2021/07/New-Microsoft-PowerPoint-Presentation-5-768x576.png	HH1/broadsemis.com/wp-content/uploads/2021/07/New-Microsoft-PowerPoint-Presentation-5-768x576.png	(from https://broadsemis.com/index.php/corporate-training/)
14:53:31	5101/5101	---M-Z	200	added ('OK')	text/css	etag:%2213ed-60e4ae72-4dd39a9f11a34912;gz%22	https://broadsemis.com/wp-content/uploads/elementor/css/post-1633.css?ver=1625599602	HH1/broadsemis.com/wp-content/uploads/elementor/css/post-1633d8d6.css	(from https://broadsemis.com/index.php/services-2/)
14:53:32	14613/14613	---MCZ	200	added ('OK')	application/json	etag:%2283-1638264172;gz%22	https://broadsemis.com/index.php/wp-json/wp/v2/pages/1633	HH1/broadsemis.com/index.php/wp-json/wp/v2/pages/1633.json	(from https://broadsemis.com/index.php/services-2/)
14:53:32	2290/2290	---M-Z	200	added ('OK')	application/json	etag:%2284-1638264172;gz%22	https://broadsemis.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbroadsemis.com%2Findex.php%2Fservices-2%2F	HH1/broadsemis.com/index.php/wp-json/oembed/1.0/embed59f7.json	(from https://broadsemis.com/index.php/services-2/)
14:53:33	2361/2361	---M-Z	200	added ('OK')	text/xml	etag:%2285-1638264173;gz%22	https://broadsemis.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbroadsemis.com%2Findex.php%2Fservices-2%2F&format=xml	HH1/broadsemis.com/index.php/wp-json/oembed/1.0/embedcc53	(from https://broadsemis.com/index.php/services-2/)
14:53:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Nov%202021%2009:22:55%20GMT	https://broadsemis.com/?p=1633	HH1/broadsemis.com/index208d.html	(from https://broadsemis.com/index.php/services-2/)
14:53:35	73512/73512	---M--	200	added ('OK')	image/png	etag:%2211f28-60e4ae16-c0c82030df70fc4d;;;%22	https://broadsemis.com/wp-content/uploads/2021/07/png-5.png	HH1/broadsemis.com/wp-content/uploads/2021/07/png-5.png	(from https://broadsemis.com/index.php/services-2/)
14:53:35	6891/6891	---M--	200	added ('OK')	image/png	etag:%221aeb-60e2b1da-8c79035b3e26340d;;;%22	https://broadsemis.com/wp-content/uploads/elementor/thumbs/darkside-p9nqglfrnk6xucpyfshr9r5i4qzxpolb1a1j6kisx4.png	HH1/broadsemis.com/wp-content/uploads/elementor/thumbs/darkside-p9nqglfrnk6xucpyfshr9r5i4qzxpolb1a1j6kisx4.png	(from https://broadsemis.com/index.php/services-2/)
14:53:36	5243/5243	---M--	200	added ('OK')	image/png	etag:%22147b-60e2b1da-29e605fea296240f;;;%22	https://broadsemis.com/wp-content/uploads/elementor/thumbs/zusman-p9nqgmdlue885yolaawdu8wyq4vaxdp1dep0nuheqw.png	HH1/broadsemis.com/wp-content/uploads/elementor/thumbs/zusman-p9nqgmdlue885yolaawdu8wyq4vaxdp1dep0nuheqw.png	(from https://broadsemis.com/index.php/services-2/)
14:53:37	5186/5186	---M--	200	added ('OK')	image/png	etag:%221442-60e2b1da-b8e6677ae7a01620;;;%22	https://broadsemis.com/wp-content/uploads/elementor/thumbs/ARMOND-p9nqgmdlue885yolaawdu8wyq4vaxdp1dep0nuheqw.png	HH1/broadsemis.com/wp-content/uploads/elementor/thumbs/ARMOND-p9nqgmdlue885yolaawdu8wyq4vaxdp1dep0nuheqw.png	(from https://broadsemis.com/index.php/services-2/)
14:53:38	6452/6452	---M--	200	added ('OK')	image/png	etag:%221934-60e2b1da-c15c93c7c6183f49;;;%22	https://broadsemis.com/wp-content/uploads/elementor/thumbs/larozse-p9nqgnbg189ihkn84tb0eqofbiqo52srpjci54g0ko.png	HH1/broadsemis.com/wp-content/uploads/elementor/thumbs/larozse-p9nqgnbg189ihkn84tb0eqofbiqo52srpjci54g0ko.png	(from https://broadsemis.com/index.php/services-2/)
